"occupancyRatio","log_price","accommodates","cleaning_fee","host_has_profile_pic","host_identity_verified","instant_bookable","latitude","longitude","number_of_reviews","age","hostAge","Wireless.Internet","Kitchen","Heating","Essentials","Air.conditioning","Smoke.detector","TV","Hangers","Shampoo","Manhattan","Central.Park","Times.Square","New.York.City","Prospect.Park","East.Village","Broadway","private","apartment","apt","cozy","br","spacious","studio","brooklyn","apartment.1","bedroom.1","kitchen","bed","walk","private.1","park.1"
0.0145454545454545,4.31748811353631,2,1,1,1,0,40.6874504427507,-73.9570429075856,20,1375,2121,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
0.0854700854700855,5.13579843705026,4,1,1,0,1,40.6634786265102,-73.9880963012056,10,117,848,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0
0.015511892450879,4.36944785246702,2,1,1,1,0,40.7919305845537,-73.974431845163,15,967,1673,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0.0133333333333333,3.68887945411394,2,1,1,0,1,40.6932677299134,-73.9162450218285,2,150,483,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0.0396825396825397,5.01063529409626,1,1,1,1,0,40.7787668594543,-73.978718662254,25,630,740,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.00943396226415094,4.9416424226093,2,1,1,1,0,40.7858548527265,-73.9714476896761,7,742,1326,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
0.0126676602086438,5.61677109766657,4,1,1,1,0,40.6804883201778,-73.9730248576612,17,1342,2150,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0
0.025844930417495,4.78749174278205,2,1,1,1,0,40.7725839721403,-73.9521330397916,13,503,1416,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0.145604395604396,3.61091791264422,2,1,1,1,0,40.6618493137491,-73.9951993505558,53,364,908,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
0.0318302387267905,4.97673374242057,2,1,1,1,0,40.7641561234262,-73.9807967731951,12,377,396,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0.142857142857143,4.9416424226093,6,1,1,1,1,40.687010279965,-73.9617368970826,4,28,1691,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
0.040650406504065,4.54329478227,2,1,1,1,0,40.7603883195909,-73.9914466148428,20,492,820,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0.276923076923077,4.63472898822964,4,1,1,0,1,40.7625768600768,-73.98681718068,90,325,366,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
0.157894736842105,4.59511985013459,2,1,1,1,1,40.7070629153461,-74.0044185872454,3,19,452,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0131048387096774,4.36944785246702,3,1,1,1,0,40.7925338489163,-73.9737774542459,13,992,1770,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.0221130221130221,3.55534806148941,1,1,1,1,0,40.6871312598952,-73.936590659116,36,1628,1688,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0
0.0279375513557929,5.13579843705026,4,0,1,1,0,40.7708716134614,-73.9593456484707,34,1217,1236,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
0.0476190476190476,5.24174701505964,3,1,1,0,1,40.7914357884054,-73.9768436475524,3,63,598,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0.0661375661375661,4.77912349311153,2,1,1,1,0,40.6614225500723,-73.9907800305134,25,378,428,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
0.00235710076605775,5.3890717298165,4,0,1,1,0,40.7792890108758,-73.9589413838241,4,1697,1746,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
0.0869565217391304,4.60517018598809,2,0,1,1,0,40.7085719005385,-73.9450119611964,2,23,1203,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.029126213592233,4.85203026391962,4,1,1,1,0,40.8639638526665,-73.925199714958,3,103,749,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
0.233590733590734,4.59511985013459,3,1,1,1,1,40.7632625319333,-73.9888652878943,121,518,533,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
0.0576923076923077,4.0943445622221,4,1,1,0,1,40.6421026770399,-74.0761417808887,15,260,268,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
0.0726429675425039,5.66988092298052,6,1,1,1,0,40.8114681335529,-73.9471031663899,47,647,705,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
0.0131665569453588,4.85981240436167,3,1,1,0,0,40.7586178185378,-73.9191117263698,20,1519,1540,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
0.0109289617486339,4.75359019110636,2,0,1,1,0,40.8030980171847,-73.9615772166167,4,366,1724,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0.00956022944550669,5.19295685089021,2,1,1,1,0,40.718007324094,-73.990781977129,5,523,1430,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
0.0163934426229508,4.21950770517611,2,0,1,1,0,40.6262002917752,-74.0102438010143,2,122,876,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0324675324675325,5.10594547390058,2,1,1,1,0,40.8015604612333,-73.9568499613803,5,154,196,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
0.0181219110378913,5.24702407216049,4,1,1,1,0,40.6883689555999,-73.9769386673229,11,607,666,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1
0.0323115161557581,4.06044301054642,1,1,1,1,0,40.8263269750514,-73.9496040834689,39,1207,1214,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
0.225806451612903,5.85793315448346,6,1,1,0,1,40.7293388181641,-73.9809110398998,7,31,39,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1,5.19295685089021,2,0,1,0,0,40.7748135144579,-73.9533977540776,2,2,1250,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
0.0402597402597403,4.9416424226093,2,1,1,1,1,40.727794748726,-73.9881654649223,31,770,1864,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
0.0133744855967078,4.30406509320417,2,1,1,1,0,40.8071189551644,-73.9531552179142,13,972,1110,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
0.176991150442478,4.77912349311153,4,1,1,0,1,40.576021385839,-73.9700641407787,20,113,599,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
0.0512820512820513,5.10594547390058,2,1,1,1,0,40.6863452745182,-73.9589256866163,24,468,819,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
0.0128205128205128,5.7037824746562,4,0,1,0,0,40.7085117135579,-74.0056275504319,1,78,388,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
0.196261682242991,5.55682806169954,6,1,1,0,1,40.745499768707,-73.975887355918,21,107,1415,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
0.0192076830732293,6.21260609575152,4,1,1,1,0,40.7380099599713,-73.9938491324863,16,833,897,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
0.0592334494773519,3.89182029811063,2,0,1,1,0,40.7615292846135,-73.8030359718422,17,287,297,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0154639175257732,4.00733318523247,2,1,1,1,0,40.6848706134163,-73.9375196230189,9,582,896,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
0.0289193302891933,5.29831736654804,8,1,1,1,0,40.7959806158788,-73.9428802326093,19,657,1352,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.142857142857143,4.8283137373023,5,1,1,1,1,40.6789484816315,-73.9285111357196,6,42,629,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
0.11088295687885,5.12989871492307,5,1,1,1,0,40.8157519405582,-73.949134686234,54,487,571,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0.0634920634920635,4.21950770517611,3,1,1,0,0,40.6981764324862,-73.9194119580077,4,63,510,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0267471958584987,4.74493212836325,3,1,1,1,0,40.8151077893867,-73.9431536277688,31,1159,1173,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
0.0111731843575419,3.93182563272433,2,1,1,1,0,40.7453724631281,-73.8833697805552,8,716,2228,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
0.0597560975609756,5.10594547390058,4,1,1,1,0,40.7233154191237,-73.9518044521754,49,820,1574,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
0.00371747211895911,4.49980967033026,3,1,1,1,0,40.6240742196526,-73.9287658826532,3,807,914,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
0.051948051948052,4.24849524204936,2,1,1,0,0,40.6673880821035,-73.947084089326,4,77,591,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
0.104508196721311,3.80666248977032,2,1,1,1,0,40.6434495329953,-73.9801478694935,51,488,1232,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
0.0531135531135531,5.52146091786225,7,1,1,0,1,40.8111938955175,-73.9527417595461,29,546,1535,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
0.0132978723404255,3.80666248977032,2,0,1,0,0,40.6838312506551,-73.9529818861381,5,376,388,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
0.0201465201465201,5.29330482472449,3,1,1,1,0,40.7399571625376,-73.999193430106,22,1092,1288,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.0309859154929577,3.71357206670431,2,1,1,1,0,40.8301158846594,-73.9271383929976,11,355,1255,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
0.175,4.44265125649032,2,0,1,1,1,40.6784847415442,-73.9154297343116,7,40,658,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0821917808219178,4.55387689160054,3,1,1,1,0,40.5843903471037,-73.9352620635378,6,73,1218,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0159235668789809,5.01063529409626,2,1,1,1,0,40.7812370234182,-73.9847532380265,10,628,1615,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0247933884297521,4.31748811353631,3,1,1,1,0,40.6837395004596,-74.0015040836889,3,121,1002,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0
0.00900900900900901,5.29831736654804,2,1,1,1,0,40.6996270625118,-73.9935992589307,3,333,1785,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
0.0152091254752852,4.24849524204936,2,1,1,0,0,40.713306759457,-73.9881553644391,4,263,775,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
0.0438756855575868,4.55387689160054,3,1,1,1,0,40.6332804502524,-73.9063286787493,24,547,596,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0
0.25,5.18738580584075,5,1,1,1,1,40.7550444748755,-73.8296048416443,6,24,723,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
0.117775354416576,5.66642668811243,4,1,1,1,1,40.7523859414903,-73.9707001478606,108,917,967,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
0.0387323943661972,5.29831736654804,3,1,1,1,0,40.77789603438,-73.954754284187,22,568,1196,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0
0.0416666666666667,5.85793315448346,10,1,1,1,0,40.7844799501155,-73.9494975389984,4,96,691,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0
0.0089086859688196,4.31748811353631,2,1,1,1,0,40.709572987845,-73.9514838677218,4,449,1179,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0
0.0570469798657718,4.36944785246702,4,1,1,1,0,40.611555167502,-74.0347074026206,34,596,602,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.285714285714286,5.01063529409626,5,0,1,0,0,40.8223613807548,-73.9367290559127,2,7,145,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
0.0201672405312346,4.48863636973214,2,1,1,1,0,40.8051787704905,-73.9535856537616,41,2033,2186,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
0.103270223752151,5.18738580584075,6,1,1,1,1,40.7259102231789,-73.8614630142997,60,581,873,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1
0.0416666666666667,5.94017125272043,2,1,1,0,1,40.7578454314198,-73.9993007589234,2,48,55,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.113513513513514,4.31748811353631,2,0,1,1,1,40.6997346161875,-73.924512699191,21,185,919,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
0.014018691588785,5.12989871492307,2,1,1,1,0,40.7591165874149,-73.9832486312179,3,214,1403,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
0.0682170542635659,6.50727771238501,16,1,1,1,0,40.7085822421898,-73.9530142596407,44,645,1304,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
0.0961887477313975,4.00733318523247,2,1,1,1,1,40.7462387527078,-73.8737218315604,53,551,1174,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.276923076923077,4.52178857704904,2,1,1,1,1,40.7165418287729,-73.9993203132519,18,65,1419,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
0.0769230769230769,5.39362754635236,2,1,1,0,0,40.696919129607,-73.9812419192048,5,65,2178,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0
0.146341463414634,3.95124371858143,2,0,1,0,1,40.8222484121754,-73.9551944878162,6,41,48,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
0.0308641975308642,4.55387689160054,2,1,1,1,0,40.677740606351,-73.9648651447636,5,162,1422,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.0487465181058496,5.10594547390058,4,1,1,1,0,40.6816047338077,-73.9809955004284,35,718,1152,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
0.0574018126888218,4.88280192258637,2,0,1,1,0,40.7127850009458,-73.9944548687967,19,331,2198,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
0.0215982721382289,5.7037824746562,7,1,1,1,1,40.7041527734086,-73.9349094388623,10,463,834,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0210727969348659,4.60517018598809,2,0,1,1,0,40.7647344714796,-73.9893683329911,11,522,536,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.125,5.70044357339069,2,1,1,1,0,40.7088251299469,-74.0126550061509,2,16,1467,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0.212765957446809,5.00394630594546,7,1,1,1,1,40.7509421050594,-73.9694921360726,10,47,74,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
0.0130023640661939,4.44265125649032,2,1,1,1,0,40.6716939440955,-73.9511715564137,11,846,1254,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.285714285714286,5.16478597392351,3,1,1,1,0,40.7210968093382,-73.9839674389814,2,7,835,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.0396825396825397,4.8283137373023,4,1,1,1,0,40.8449942896862,-73.9385600173832,10,252,1672,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0.219298245614035,3.68887945411394,3,0,1,1,1,40.8210994839693,-73.9526170416953,50,228,231,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
0.00615700359158543,4.77912349311153,2,0,1,1,0,40.7353813804976,-73.9802661999624,12,1949,2270,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
0.0613287904599659,3.78418963391826,2,1,1,1,1,40.866769614749,-73.8593779298868,72,1174,1207,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0.0714285714285714,5.29831736654804,1,1,1,0,0,40.7653101704076,-73.9241340099513,2,28,46,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
0.020997375328084,5.24702407216049,2,0,1,1,0,40.7787912294898,-73.9533934026016,24,1143,1328,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.307692307692308,4.24849524204936,2,1,1,1,1,40.8004550542207,-73.9550877164997,8,26,305,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1
0.0338461538461538,3.91202300542815,2,1,1,1,0,40.6751104021892,-73.8851884781573,11,325,337,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.105084745762712,4.44265125649032,4,1,1,1,0,40.8297417392386,-73.9419336390606,93,885,2351,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
0.0953150242326333,5.17048399503815,6,1,1,0,0,40.6870927682382,-73.9555774483478,118,1238,1275,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
0.126760563380282,4.0943445622221,2,1,1,0,1,40.6818274814801,-73.9674277428452,9,71,382,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
0.0807860262008734,4.55387689160054,1,1,1,1,0,40.7296529677736,-74.0026101589026,37,458,815,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
0.0450581395348837,4.0943445622221,2,1,1,1,0,40.6767730548734,-73.9480419817773,31,688,732,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
0.0289017341040462,5.10594547390058,3,1,1,0,0,40.6701278359939,-73.9439735425057,5,173,374,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
0.236725663716814,4.45434729625351,4,1,1,1,1,40.6805690649778,-73.8910001036074,107,452,2144,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
0.0520833333333333,4.90527477843843,2,1,1,1,0,40.7668359926678,-73.9620263403094,5,96,417,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
0.00606060606060606,4.78749174278205,4,1,1,0,0,40.6911589918737,-73.9939788324926,3,495,1407,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0
0.0394736842105263,5.16478597392351,2,1,1,1,0,40.7219425218141,-73.982664997841,33,836,1228,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0.015748031496063,5.29831736654804,7,0,1,0,0,40.7250878238662,-73.8968743181634,12,762,984,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0289855072463768,4.60517018598809,2,1,1,1,0,40.8064485966472,-73.952614483105,2,69,238,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
0.025,4.48863636973214,2,0,1,0,0,40.7176223068461,-73.9932788008546,3,120,134,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
0.0567685589519651,6.75693238924755,3,1,1,1,0,40.7605217977306,-73.9911464333178,39,687,845,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0452261306532663,4.60517018598809,1,1,1,1,1,40.706229260427,-73.9280781156688,9,199,811,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
0.143801652892562,5.01063529409626,2,1,1,0,0,40.7490221814614,-73.9824942001347,87,605,610,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
0.0302197802197802,5.01063529409626,5,1,1,0,1,40.6456296232579,-73.9418982069196,22,728,777,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
0.0699233716475096,4.78749174278205,2,1,1,1,0,40.6630962438917,-73.9860324536415,73,1044,1468,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
0.1,3.98898404656427,2,1,1,1,0,40.711679257177,-73.9408547943536,4,40,1667,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
0.0565217391304348,4.60517018598809,2,1,1,1,1,40.7483726087496,-73.9431852081892,13,230,613,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
0.1,5.29831736654804,2,1,1,1,0,40.7484788579256,-73.984411174683,10,100,1162,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
0.130434782608696,4.97673374242057,4,1,1,1,0,40.7245919821211,-73.9936550592799,3,23,36,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0.0191649555099247,4.90527477843843,3,1,1,1,0,40.8261170719764,-73.9521640729585,28,1461,1673,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.012,4.8283137373023,2,1,1,0,0,40.6785536775053,-73.9675109626756,3,250,1918,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
0.0194174757281553,5.7037824746562,3,0,1,1,0,40.7443271472485,-73.9854558101127,2,103,720,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1
